key,stars,helpful_yes,helpful_no,text,rating,sentiment,text_str
0_breyers,1,13,0,"['sad', 'see', 'brand', 'integrity', 'sell', 'buck', 'saved', 'using', 'corn', 'syrup', 'good', 'bye', 'decade', 'loyalty', 'ive', 'moved', 'turkey', 'hill']",4.1,0,"sad,see,brand,integrity,sell,buck,saved,using,corn,syrup,good,bye,decade,loyalty,ive,moved,turkey,hill"
0_breyers,2,11,0,"['cow', 'fed', 'grass', 'gmo', 'corn', 'dont', 'ingredient', 'say', 'vanilla', 'actually', 'vanillian', 'wood', 'pulp', 'say', 'natural', 'ingredient', 'unilever', 'bought', 'ben', 'jerry', 'ruined', 'eat', 'ice', 'cream', 'make']",4.1,0,"cow,fed,grass,gmo,corn,dont,ingredient,say,vanilla,actually,vanillian,wood,pulp,say,natural,ingredient,unilever,bought,ben,jerry,ruined,eat,ice,cream,make"
0_breyers,1,12,0,"['lost', 'glopped', 'mouthfeel', 'unappetizingly', 'named', 'vegetable', 'gum', 'come', 'know', 'called', 'natural', 'flavor', 'anything', 'refuse', 'aid', 'deceit', 'funding', 'dollar', 'wake', 'people']",4.1,0,"lost,glopped,mouthfeel,unappetizingly,named,vegetable,gum,come,know,called,natural,flavor,anything,refuse,aid,deceit,funding,dollar,wake,people"
0_breyers,1,19,0,"['pay', 'extra', 'ice', 'cream', 'milk', 'cream', 'sugar', 'vanilla', 'least', 'bring', 'back', 'vanilla', 'chocolate', 'strawberry']",4.1,0,"pay,extra,ice,cream,milk,cream,sugar,vanilla,least,bring,back,vanilla,chocolate,strawberry"
0_breyers,1,11,0,"['grew', 'eating', 'breyers', 'vanilla', 'ice', 'cream', 'loved', 'vanilla', 'bean', 'speck', 'creaminess', 'took', 'effort', 'scoop', 'container', 'puddle', 'cream', 'left', 'melted', 'bowl', 'havent', 'year', 'wanted', 'past', 'week', 'finally', 'picked', 'today', 'grocery', 'store', 'disappointed', 'first', 'difference', 'noticed', 'texture', 'freezer', 'get', 'really', 'cold', 'expected', 'tough', 'time', 'scooping', 'first', 'nope', 'like', 'fluff', 'scooped', 'right', 'like', 'marsh', 'mellow', 'cream', 'bad', 'sign', 'tasted', 'couldnt', 'finished', 'bowl', 'gone', 'decadent', 'texture', 'flavor', 'changed', 'le', 'rich', 'somehow', 'im', 'sure', 'breyers', 'market', 'trend', 'cost', 'taste', 'test', 'answer', 'really', 'dont', 'care', 'great', 'ice', 'cream', 'decade', 'ruined', 'never', 'buying', 'unless', 'take', 'tara', 'gum', 'go', 'back', 'classic', 'recipe']",4.1,0,"grew,eating,breyers,vanilla,ice,cream,loved,vanilla,bean,speck,creaminess,took,effort,scoop,container,puddle,cream,left,melted,bowl,havent,year,wanted,past,week,finally,picked,today,grocery,store,disappointed,first,difference,noticed,texture,freezer,get,really,cold,expected,tough,time,scooping,first,nope,like,fluff,scooped,right,like,marsh,mellow,cream,bad,sign,tasted,couldnt,finished,bowl,gone,decadent,texture,flavor,changed,le,rich,somehow,im,sure,breyers,market,trend,cost,taste,test,answer,really,dont,care,great,ice,cream,decade,ruined,never,buying,unless,take,tara,gum,go,back,classic,recipe"
0_breyers,1,33,1,"['product', 'absolutely', 'flavor', 'breyers', 'natural', 'vanilla', 'favorite', 'ice', 'cream', 'time', 'anymore', 'happened']",4.1,0,"product,absolutely,flavor,breyers,natural,vanilla,favorite,ice,cream,time,anymore,happened"
0_breyers,2,19,0,"['disappointed', 'discover', 'added', 'vegetable', 'gum', 'bought', 'breyers', 'purity', 'longer', 'like', 'texture', 'longer', 'taste', 'like', 'old', 'fashioned', 'real', 'ice', 'cream', 'disappointing']",4.1,0,"disappointed,discover,added,vegetable,gum,bought,breyers,purity,longer,like,texture,longer,taste,like,old,fashioned,real,ice,cream,disappointing"
0_breyers,4,45,3,"['taste', 'breyers', 'vanilla', 'ice', 'cream', 'declined', 'ingredient', 'changed', 'include', 'gum', 'added', 'flavoring', 'vanilla', 'ice', 'cream', 'ought', 'consist', 'milk', 'cream', 'sugar', 'vanilla', 'bean', 'extract']",4.1,0,"taste,breyers,vanilla,ice,cream,declined,ingredient,changed,include,gum,added,flavoring,vanilla,ice,cream,ought,consist,milk,cream,sugar,vanilla,bean,extract"
0_breyers,1,45,2,"['hadnt', 'purchased', 'breyers', 'ice', 'cream', 'taste', 'ice', 'cream', 'picked', 'remembered', 'high', 'quality', 'ice', 'cream', 'little', 'lower', 'butterfat', 'super', 'premium', 'brand', 'nice', 'refreshing', 'light', 'pure', 'flavor', 'opened', 'package', 'noticed', 'ice', 'cream', 'obviously', 'melted', 'frozen', 'somewhere', 'along', 'supply', 'chain', 'frozen', 'one', 'side', 'container', 'strike', 'one', 'scooped', 'hmmm', 'texture', 'didnt', 'seem', 'quite', 'right', 'soft', 'marshmallow', 'like', 'strike', 'two', 'tasted', 'ugh', 'awful', 'flavor', 'except', 'sweet', 'air', 'fluffy', 'texture', 'didnt', 'seem', 'right', 'whats', 'problem', 'checked', 'ingredient', 'yep', 'full', 'gum', 'stabilizer', 'butterfat', 'content', 'low', 'cant', 'even', 'call', 'ice', 'cream', 'hadnt', 'breyers', 'name', 'would', 'checked', 'ingredient', 'purchase', 'couldnt', 'imagine', 'unilever', 'would', 'take', 'great', 'brand', 'like', 'breyers', 'completely', 'destroy', 'strike', 'three', 'bad', 'threw', 'entire', 'package', 'away', 'expecting', 'breyers', 'past', 'sadly', 'disappointed']",4.1,0,"hadnt,purchased,breyers,ice,cream,taste,ice,cream,picked,remembered,high,quality,ice,cream,little,lower,butterfat,super,premium,brand,nice,refreshing,light,pure,flavor,opened,package,noticed,ice,cream,obviously,melted,frozen,somewhere,along,supply,chain,frozen,one,side,container,strike,one,scooped,hmmm,texture,didnt,seem,quite,right,soft,marshmallow,like,strike,two,tasted,ugh,awful,flavor,except,sweet,air,fluffy,texture,didnt,seem,right,whats,problem,checked,ingredient,yep,full,gum,stabilizer,butterfat,content,low,cant,even,call,ice,cream,hadnt,breyers,name,would,checked,ingredient,purchase,couldnt,imagine,unilever,would,take,great,brand,like,breyers,completely,destroy,strike,three,bad,threw,entire,package,away,expecting,breyers,past,sadly,disappointed"
0_breyers,1,34,1,"['problem', 'breyers', 'since', 'purchased', 'canadian', 'company', 'addition', 'gum', 'icecream', 'stopped', 'purchasing', 'aded']",4.1,0,"problem,breyers,since,purchased,canadian,company,addition,gum,icecream,stopped,purchasing,aded"
0_breyers,1,32,1,"['happened', 'plain', 'pure', 'ingredient', 'made', 'optimum', 'choice', 'ice', 'cream', 'change', 'receipt', 'great', 'product', 'start', 'making', 'ice', 'cream']",4.1,0,"happened,plain,pure,ingredient,made,optimum,choice,ice,cream,change,receipt,great,product,start,making,ice,cream"
0_breyers,1,23,1,"['really', 'disappointed', 'breyers', 'growing', 'quit', 'awhile', 'decided', 'try', 'touted', 'milk', 'cream', 'sugar', 'taste', 'texture', 'isnt', 'ice', 'cream', 'like', 'warm', 'version', 'thickening', 'ice', 'cream', 'shouldnt', 'light', 'fluffy', 'heavy', 'cold', 'enough', 'give', 'brain', 'freeze', 'buying']",4.1,0,"really,disappointed,breyers,growing,quit,awhile,decided,try,touted,milk,cream,sugar,taste,texture,isnt,ice,cream,like,warm,version,thickening,ice,cream,shouldnt,light,fluffy,heavy,cold,enough,give,brain,freeze,buying"
0_breyers,1,30,1,"['ruined', 'breyers', 'ice', 'cream', 'gum', 'corn', 'syrup', 'cheap', 'ingredient', 'breyers', 'one', 'best', 'food', 'experience', 'childhood', 'destroyed', 'go', 'back', 'simple', 'ingredient', 'money', 'hungry', 'goblin', 'isnt', 'ingredient', 'list', 'influence', 'purchase']",4.1,0,"ruined,breyers,ice,cream,gum,corn,syrup,cheap,ingredient,breyers,one,best,food,experience,childhood,destroyed,go,back,simple,ingredient,money,hungry,goblin,isnt,ingredient,list,influence,purchase"
0_breyers,1,27,0,"['used', 'swear', 'natural', 'vanilla', 'best', 'ice', 'cream', 'anymore', 'shame', 'typical', 'corporate', 'move', 'increase', 'profit', 'cost', 'quality', 'product', 'bryers']",4.1,0,"used,swear,natural,vanilla,best,ice,cream,anymore,shame,typical,corporate,move,increase,profit,cost,quality,product,bryers"
0_breyers,3,73,4,"['used', 'favorite', 'vanilla', 'ice', 'cream', 'tasted', 'like', 'homemade', 'without', 'fuss', 'tara', 'gum', 'give', 'gummy', 'cheap', 'store', 'brand', 'mouth', 'feel', 'may', 'well', 'cheaper', 'brand']",4.1,0,"used,favorite,vanilla,ice,cream,tasted,like,homemade,without,fuss,tara,gum,give,gummy,cheap,store,brand,mouth,feel,may,well,cheaper,brand"
0_breyers,2,7,0,"['melt', 'real', 'ice', 'cream', 'need', 'change']",4.1,0,"melt,real,ice,cream,need,change"
0_breyers,1,35,0,"['literally', 'bragged', 'everyone', 'even', 'got', 'people', 'convert', 'best', 'ice', 'cream', 'planet', 'long', 'remember', 'loved', 'snowy', 'texture', 'ice', 'cream', 'made', 'stand', 'apart', 'rest', 'especially', 'mint', 'chip', 'vanilla', 'bean', 'vanilla', 'ice', 'cream', 'taste', 'gummy', 'overly', 'sweet', 'texture', 'weird', 'like', 'froth', 'top', 'latte', 'good', 'way', 'biggest', 'difference', 'product', 'added', 'corn', 'syrup', 'reason', 'always', 'turned', 'breyers', 'avoid', 'family', 'well', 'wayyy', 'sweet', 'like', 'competitor', 'please', 'fix', 'ice', 'cream', 'vow', 'get', 'rid', 'corn', 'syrup', 'non', 'commercial', 'cookie', 'candy', 'ice', 'cream', 'add', 'actual', 'ice', 'cream', 'weve', 'loyal', 'deserve', 'good', 'stuff', 'here', 'big', 'one', 'please', 'use', 'peanut', 'ingredient', 'thing', 'dont', 'peanut', 'please', 'remove', 'rocky', 'road', 'used', 'love', 'enjoy']",4.1,0,"literally,bragged,everyone,even,got,people,convert,best,ice,cream,planet,long,remember,loved,snowy,texture,ice,cream,made,stand,apart,rest,especially,mint,chip,vanilla,bean,vanilla,ice,cream,taste,gummy,overly,sweet,texture,weird,like,froth,top,latte,good,way,biggest,difference,product,added,corn,syrup,reason,always,turned,breyers,avoid,family,well,wayyy,sweet,like,competitor,please,fix,ice,cream,vow,get,rid,corn,syrup,non,commercial,cookie,candy,ice,cream,add,actual,ice,cream,weve,loyal,deserve,good,stuff,here,big,one,please,use,peanut,ingredient,thing,dont,peanut,please,remove,rocky,road,used,love,enjoy"
0_breyers,1,40,0,"['whole', 'family', 'loved', 'breyers', 'kid', 'flavor', 'consistency', 'unique', 'added', 'tara', 'gum', 'soft', 'watery', 'shame', 'changed', 'recipe']",4.1,0,"whole,family,loved,breyers,kid,flavor,consistency,unique,added,tara,gum,soft,watery,shame,changed,recipe"
0_breyers,1,5,0,"['family', 'enjoying', 'breyers', 'natural', 'vanilla', 'ice', 'cream', 'year', 'truly', 'loved', 'every', 'single', 'bowl', 'past', '2', 'purchase', 'product', 'tasted', 'much', 'like', 'glue', 'unfortunately', 'cant', 'buy', 'threw', 'last', 'one', 'away', 'sad', 'see', 'amazing', 'product', 'spiral', 'dirt', 'tasting', 'expert', 'product', 'team', 'found', 'improvement', 'didnt', 'proper', 'survey', 'existing', 'customer', 'well', 'looking', 'another', 'brand', 'asking', 'grocery', 'store', 'manager', 'add', 'natural', 'ice', 'cream', 'product']",4.1,0,"family,enjoying,breyers,natural,vanilla,ice,cream,year,truly,loved,every,single,bowl,past,2,purchase,product,tasted,much,like,glue,unfortunately,cant,buy,threw,last,one,away,sad,see,amazing,product,spiral,dirt,tasting,expert,product,team,found,improvement,didnt,proper,survey,existing,customer,well,looking,another,brand,asking,grocery,store,manager,add,natural,ice,cream,product"
0_breyers,1,4,0,"['change', 'used', 'good', 'natural', 'tasting', 'white', 'fleck', 'vanilla', 'bean', 'taste', 'like', 'ever', 'cheap', 'processed', 'ice', 'disappointed']",4.1,0,"change,used,good,natural,tasting,white,fleck,vanilla,bean,taste,like,ever,cheap,processed,ice,disappointed"
0_breyers,2,2,0,"['breyers', 'natural', 'vanilla', 'go', 'ice', 'cream', 'year', 'account', 'fact', 'im', 'allergic', 'basically', 'every', 'brand', 'ice', 'cream', 'except', 'couple', 'recently', 'stopped', 'including', 'vanilla', 'bean', 'least', 'last', 'carton', 'bought', 'vanilla', 'bean', 'huge', 'mistake', 'part', 'permanent', 'change', 'actual', 'vanilla', 'bean', 'part', 'ice', 'cream', 'give', 'unique', 'taste', 'make', 'way', 'better', 'opinion']",4.1,0,"breyers,natural,vanilla,go,ice,cream,year,account,fact,im,allergic,basically,every,brand,ice,cream,except,couple,recently,stopped,including,vanilla,bean,least,last,carton,bought,vanilla,bean,huge,mistake,part,permanent,change,actual,vanilla,bean,part,ice,cream,give,unique,taste,make,way,better,opinion"
0_breyers,1,2,0,"['always', 'bought', 'natural', 'vanilla', 'simply', 'milk', 'cream', 'sugar', 'vanilla', 'big', 'ad', 'campaign', 'around', 'one', 'point', 'would', 'add', 'gum', 'handful', 'different', 'vanilla', 'leave', 'one', 'alone', 'keep', 'customer', 'wanted', 'especially', 'annoyed', 'notice', 'looked', 'one', 'day', 'reason', 'anyway', 'yuck', 'reason', 'ever', 'buy', 'breyers']",4.1,0,"always,bought,natural,vanilla,simply,milk,cream,sugar,vanilla,big,ad,campaign,around,one,point,would,add,gum,handful,different,vanilla,leave,one,alone,keep,customer,wanted,especially,annoyed,notice,looked,one,day,reason,anyway,yuck,reason,ever,buy,breyers"
0_breyers,1,3,0,"['remove', 'vegetable', 'gum', 'list', 'wether', 'nothing', 'added', 'added', 'cream', 'give', '5', 'star', 'company', 'add', 'stabilizer', 'smoothening', 'agent', 'cream', 'please', 'state', '100', 'pure', 'cream', 'know', 'nothing', 'added']",4.1,0,"remove,vegetable,gum,list,wether,nothing,added,added,cream,give,5,star,company,add,stabilizer,smoothening,agent,cream,please,state,100,pure,cream,know,nothing,added"
0_breyers,1,2,0,"['last', 'month', 'notice', 'natural', 'vanilla', 'caramel', 'like', 'taste', 'changed', 'formula', 'please', 'change', 'back', 'ice', 'cream', 'used', 'wonderful', 'taste', 'leaf', 'terrible', 'taste', 'disappointing', 'go', 'ice', 'cream', 'really', 'dont', 'want', 'switch', 'another', 'brand']",4.1,0,"last,month,notice,natural,vanilla,caramel,like,taste,changed,formula,please,change,back,ice,cream,used,wonderful,taste,leaf,terrible,taste,disappointing,go,ice,cream,really,dont,want,switch,another,brand"
0_breyers,1,2,0,"['adding', 'vegetable', 'gum', 'ice', 'cream', 'recipe', 'breyers', 'ice', 'cream', 'contaminated', 'consistency', 'terrible', 'like', 'fake', 'ice', 'cream', 'please', 'bring', 'back', 'beloved', 'breyers', 'natural', 'vanilla', 'gum', 'added', 'unilever', 'corrupted', 'wonderful', 'natural', 'ingredient', 'adding', 'alien', 'substance', 'belong', 'ice', 'cream']",4.1,0,"adding,vegetable,gum,ice,cream,recipe,breyers,ice,cream,contaminated,consistency,terrible,like,fake,ice,cream,please,bring,back,beloved,breyers,natural,vanilla,gum,added,unilever,corrupted,wonderful,natural,ingredient,adding,alien,substance,belong,ice,cream"
0_breyers,2,3,0,"['breyers', 'best', 'ice', 'cream', 'natural', 'anymore', 'change']",4.1,0,"breyers,best,ice,cream,natural,anymore,change"
0_breyers,1,3,0,"['disappointed', 'vanilla', 'tasting', 'like', 'used', 'quality', 'fair']",4.1,0,"disappointed,vanilla,tasting,like,used,quality,fair"
0_breyers,1,2,0,"['shocked', 'see', 'gum', 'added', 'natural', 'vanilla', 'dont', 'care', 'vegetable', 'based', 'product', 'read', 'reasoning', 'behind', 'adding', 'customer', 'service', 'response', 'impressed', 'loved', 'breyers', 'natural', 'line', 'simple', 'ingredient', 'gum', 'creamy', 'enough', 'without', 'gum', 'formation', 'ice', 'crystal', 'temperature', 'fluctuation', 'mean', 'real', 'ice', 'cream', 'listen', 'customer', 'take', 'gum', 'maybe', 'starting', 'use', 'inferior', 'ingredient', 'cut', 'cost', 'add', 'gum', 'compensate', 'using', 'lame', 'excuse', 'justify', 'mix', 'eating', 'breyers', 'vanilla', 'vanilla', 'bean', 'since', 'could', 'eat', 'ice', 'cream', 'slowly', 'ruined', 'favorite', 'flavor', 'like', 'butter', 'pecan', 'garbage', 'ingredient', 'make', 'whole', 'family', 'sick', 'switch', 'haagen', 'dazs', 'making', 'dad', 'get', 'turkey', 'hill', 'vanilla', 'life', 'still', 'gum']",4.1,0,"shocked,see,gum,added,natural,vanilla,dont,care,vegetable,based,product,read,reasoning,behind,adding,customer,service,response,impressed,loved,breyers,natural,line,simple,ingredient,gum,creamy,enough,without,gum,formation,ice,crystal,temperature,fluctuation,mean,real,ice,cream,listen,customer,take,gum,maybe,starting,use,inferior,ingredient,cut,cost,add,gum,compensate,using,lame,excuse,justify,mix,eating,breyers,vanilla,vanilla,bean,since,could,eat,ice,cream,slowly,ruined,favorite,flavor,like,butter,pecan,garbage,ingredient,make,whole,family,sick,switch,haagen,dazs,making,dad,get,turkey,hill,vanilla,life,still,gum"
0_breyers,1,3,0,"['sit', '5th', 'week', 'quarantine', 'worldwide', 'pandemic', 'virus', 'time', 'allowed', 'husband', 'due', 'potential', 'person', 'cannot', 'find', 'anywhere', 'telling', 'want', 'breyers', 'vanilla', 'bean', 'ice', 'cream', 'tell', 'cannot', 'find', 'grocer', 'live', 'happen', 'remember', 'name', 'change', 'several', 'year', 'back', 'go', 'breyers', 'com', 'imagine', 'disappointment', 'reading', 'lot', 'review', 'since', 'change', 'almost', 'afraid', 'tell', 'keep', 'looking', 'know', 'correct', 'name', 'seems', 'true', 'lover', 'old', 'fashion', 'family', 'gathered', 'huge', 'oak', 'tree', 'everyone', 'taking', 'turn', 'crank', 'old', 'turn', 'crank', 'ice', 'cream', 'maker', 'kid', 'skipping', 'around', 'waiting', 'impatiently', 'sticking', 'finger', 'ice', 'taste', 'salt', 'finally', 'taste', 'impeccable', 'creamy', 'sweet', 'speck', 'something', 'made', 'white', 'cold', 'frozen', 'dessert', 'taste', 'like', 'heaven', 'old', 'version', 'breyers', 'vanilla', 'bean', 'ice', 'cream', 'tasted', 'like', 'old', 'fashioned', 'turn', 'crank', 'ice', 'cream', 'would', 'dip', 'frozen', 'scoop', 'stir', 'stir', 'till', 'became', 'creamy', 'smooth', 'specialty', 'always', 'brought', 'memory', 'oh', 'mess', 'something', 'perfect']",4.1,0,"sit,5th,week,quarantine,worldwide,pandemic,virus,time,allowed,husband,due,potential,person,cannot,find,anywhere,telling,want,breyers,vanilla,bean,ice,cream,tell,cannot,find,grocer,live,happen,remember,name,change,several,year,back,go,breyers,com,imagine,disappointment,reading,lot,review,since,change,almost,afraid,tell,keep,looking,know,correct,name,seems,true,lover,old,fashion,family,gathered,huge,oak,tree,everyone,taking,turn,crank,old,turn,crank,ice,cream,maker,kid,skipping,around,waiting,impatiently,sticking,finger,ice,taste,salt,finally,taste,impeccable,creamy,sweet,speck,something,made,white,cold,frozen,dessert,taste,like,heaven,old,version,breyers,vanilla,bean,ice,cream,tasted,like,old,fashioned,turn,crank,ice,cream,would,dip,frozen,scoop,stir,stir,till,became,creamy,smooth,specialty,always,brought,memory,oh,mess,something,perfect"
0_breyers,2,2,0,"['used', 'love', 'breyers', 'natural', 'vanilla', 'vanilla', 'chocolate', 'lately', 'noticed', 'ice', 'cream', 'taste', 'different', 'longer', 'get', 'hard', 'freezer', 'often', 'get', 'freezer', 'burned', 'breyers', 'adding', 'vegetable', 'gum', 'ice', 'cream', 'might', 'problem', 'bad', 'fan', 'breyers', 'decade']",4.1,0,"used,love,breyers,natural,vanilla,vanilla,chocolate,lately,noticed,ice,cream,taste,different,longer,get,hard,freezer,often,get,freezer,burned,breyers,adding,vegetable,gum,ice,cream,might,problem,bad,fan,breyers,decade"
